year,player,affiliation,overall_pick,position,lane_agility,shuttle_run,sprint,standing_leap,max_leap,bench_press,body_fat,hand_length,hand_width,height_no_shoes,height_shoes,reach,weight,wingspan,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_rebound_percentage,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goals,free_throw_attempt_rate,free_throw_attempt,free_throw_percentage,free_throws,minutes_played,offensive_rebound_percentage,offensive_rebounds,personal_fouls,points,steal_percentage,steals,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,player_id,classification
2005,Andrew Bogut,Utah,1,C,12.06,3.1,3.51,27.5,33.5,13.0,8.73,9.12,9.86,83.0,84.25,110.5,250.6,87.0,18.2,155,4.2,109,,,,517.0,0.612,744,449,0.429,319,0.674,215,2226.0,,236.0,158.0,1126,,48,0.048,36,0.361,13,24.2,753,0.629,17.0,183.0,708,0.616,436,29.7,andrew-bogut-1,Starter
2005,Andrew Bogut,Utah,1,C,12.06,3.1,3.51,27.5,33.5,13.0,8.73,9.12,9.86,83.0,84.25,110.5,250.6,87.0,18.2,82,4.2,65,,mwc,,297.0,0.63,453,281,0.45899999999999996,208,0.6920000000000001,144,1224.0,,130.0,78.0,715,,34,0.055,25,0.36,9,24.2,427,0.648,14.8,96.0,428,0.636,272,29.7,andrew-bogut-1,Starter
2011,Andrew Goudelock,College of Charleston,46,G,10.33,3.04,3.1,32.5,37.0,4.0,9.9,8.25,9.25,73.25,74.75,96.5,197.6,76.25,19.3,424,0.7,37,4.0,,10.4,376.0,0.552,2092,956,0.15,314,0.838,263,4588.0,2.4,88.0,212.0,2571,1.7,130,0.45799999999999996,958,0.413,396,5.7,464,0.574,12.2,311.0,1134,0.494,560,28.2,andrew-goudelock-1,Exclude
2011,Andrew Goudelock,College of Charleston,46,G,10.33,3.04,3.1,32.5,37.0,4.0,9.9,8.25,9.25,73.25,74.75,96.5,197.6,76.25,26.4,157,0.5,7,4.0,southern,9.9,118.0,0.5489999999999999,699,318,0.192,134,0.821,110,1302.0,2.3,25.0,66.0,877,1.5,33,0.461,322,0.40700000000000003,131,6.3,143,0.575,13.5,119.0,377,0.496,187,34.5,andrew-goudelock-1,Exclude
2015,Andrew Harrison,Kentucky,44,G,11.2,3.04,3.34,26.5,33.0,8.78,5.9,8.25,9.25,76.5,77.5,100.0,213.2,81.0,24.8,298,0.8,17,5.9,,8.1,168.0,0.43,597,222,0.615,367,0.777,285,2261.0,2.4,45.0,189.0,798,1.7,61,0.315,188,0.36700000000000005,69,5.4,213,0.517,18.3,173.0,409,0.374,153,21.3,andrew-harrison-1,Exclude
2015,Andrew Harrison,Kentucky,44,G,11.2,3.04,3.34,26.5,33.0,8.78,5.9,8.25,9.25,76.5,77.5,100.0,213.2,81.0,26.0,139,0.9,8,9.0,sec,8.1,74.0,0.446,267,101,0.596,159,0.792,126,994.0,1.7,13.0,70.0,364,2.5,40,0.35200000000000004,94,0.38299999999999995,36,5.1,87,0.531,15.7,64.0,173,0.376,65,21.4,andrew-harrison-1,Exclude
2012,Andrew Nicholson,St. Bonaventure,19,F,11.89,3.1,3.67,28.5,30.5,10.0,7.6,10.0,10.75,80.5,81.5,107.0,234.0,88.0,7.4,87,6.0,244,5.3,,20.5,616.0,0.585,1407,809,0.45,633,0.72,456,3672.0,8.9,271.0,371.0,2103,0.9,61,0.055,77,0.377,29,14.9,887,0.616,14.8,296.0,1330,0.586,780,29.1,andrew-nicholson-1,Bust
2012,Andrew Nicholson,St. Bonaventure,19,F,11.89,3.1,3.67,28.5,30.5,10.0,7.6,10.0,10.75,80.5,81.5,107.0,234.0,88.0,9.4,33,7.3,63,8.6,atlantic-10,25.1,186.0,0.601,385,220,0.429,165,0.7759999999999999,128,962.0,11.1,83.0,90.0,591,1.3,21,0.138,53,0.434,23,18.1,269,0.638,14.7,80.0,332,0.593,197,29.5,andrew-nicholson-1,Bust
2014,Andrew Wiggins,Kansas,1,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,9.2,54,3.1,34,8.5,,12.3,129.0,0.499,422,189,0.5379999999999999,227,0.775,176,1148.0,8.4,76.0,94.0,597,2.1,41,0.299,126,0.341,43,10.4,205,0.563,13.1,80.0,296,0.493,146,26.3,andrew-wiggins-1,Role Player
2014,Andrew Wiggins,Kansas,1,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,9.2,54,3.1,34,8.5,big-12,12.3,129.0,0.499,422,189,0.5379999999999999,227,0.775,176,1148.0,8.4,76.0,94.0,597,2.1,41,0.299,126,0.341,43,10.4,205,0.563,13.1,80.0,296,0.493,146,26.3,andrew-wiggins-1,Role Player
2010,Andy Rautins,Syracuse,38,G,11.27,3.04,3.49,23.5,30.5,8.0,6.2,8.0,9.75,76.25,77.0,100.0,191.6,79.0,19.3,347,0.7,22,,,8.8,276.0,0.552,908,360,0.172,156,0.763,119,3096.0,2.0,51.0,236.0,1121,3.4,172,0.83,754,0.374,282,5.4,327,0.5710000000000001,18.4,221.0,154,0.506,78,18.2,andy-rautins-1,Exclude
2010,Andy Rautins,Syracuse,38,G,11.27,3.04,3.49,23.5,30.5,8.0,6.2,8.0,9.75,76.25,77.0,100.0,191.6,79.0,23.9,171,0.8,8,,big-east,8.8,100.0,0.603,297,130,0.273,81,0.815,66,1137.0,2.0,18.0,76.0,424,3.4,69,0.8109999999999999,241,0.40700000000000003,98,5.8,118,0.632,22.6,98.0,56,0.5710000000000001,32,18.4,andy-rautins-1,Exclude
2013,Anthony Bennett,Nevada-Las Vegas,1,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,8.8,34,4.6,43,8.5,,24.0,199.0,0.58,379,202,0.467,177,0.701,124,950.0,10.3,86.0,80.0,564,1.5,24,0.253,96,0.375,36,17.1,285,0.609,12.3,65.0,283,0.5870000000000001,166,27.5,anthony-bennett-1,Exclude
2013,Anthony Bennett,Nevada-Las Vegas,1,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,8.8,34,4.6,43,8.5,mwc,24.0,199.0,0.58,379,202,0.467,177,0.701,124,950.0,10.3,86.0,80.0,564,1.5,24,0.253,96,0.375,36,17.1,285,0.609,12.3,65.0,283,0.5870000000000001,166,27.5,anthony-bennett-1,Exclude
2015,Anthony Brown,Stanford,34,F,10.94,3.29,3.18,27.5,34.5,4.0,6.1,8.5,9.0,77.75,79.25,104.5,211.0,83.0,11.4,231,0.6,23,5.0,,15.8,552.0,0.518,1211,518,0.33899999999999997,410,0.7509999999999999,308,4200.0,3.9,139.0,257.0,1562,1.4,99,0.447,541,0.40299999999999997,218,9.8,691,0.556,14.0,228.0,670,0.44799999999999995,300,20.1,anthony-brown-5,Exclude
2015,Anthony Brown,Stanford,34,F,10.94,3.29,3.18,27.5,34.5,4.0,6.1,8.5,9.0,77.75,79.25,104.5,211.0,83.0,15.2,94,0.6,7,7.0,pac-12,18.8,214.0,0.528,408,176,0.358,146,0.795,116,1320.0,3.8,42.0,78.0,547,1.3,28,0.439,179,0.441,79,11.4,256,0.573,13.1,72.0,229,0.424,97,21.7,anthony-brown-5,Exclude
2012,Anthony Davis,Kentucky,1,F,11.46,3.1,3.3,29.41,34.23,11.36,7.9,9.0,8.5,81.25,82.5,108.0,221.8,89.5,7.5,50,13.7,186,18.7,,25.6,296.0,0.628,337,210,0.602,203,0.7090000000000001,144,1281.0,11.6,119.0,78.0,567,2.5,54,0.059000000000000004,20,0.15,3,19.0,415,0.654,8.6,41.0,317,0.653,207,18.8,anthony-davis-5,All-Star
2012,Anthony Davis,Kentucky,1,F,11.46,3.1,3.3,29.41,34.23,11.36,7.9,9.0,8.5,81.25,82.5,108.0,221.8,89.5,7.5,50,13.7,186,18.7,sec,25.6,296.0,0.628,337,210,0.602,203,0.7090000000000001,144,1281.0,11.6,119.0,78.0,567,2.5,54,0.059000000000000004,20,0.15,3,19.0,415,0.654,8.6,41.0,317,0.653,207,18.8,anthony-davis-5,All-Star
2008,Anthony Randolph,Louisiana State,14,F,11.86,3.1,3.26,29.0,35.0,7.0,4.7,8.95,9.59,81.0,82.25,109.0,197.0,87.0,8.5,38,4.6,70,,,,177.0,0.467,394,183,0.42100000000000004,166,0.693,115,1016.0,,86.0,85.0,483,,35,0.048,19,0.105,2,14.2,263,0.511,16.3,92.0,375,0.483,181,28.0,anthony-randolph-1,Exclude
2008,Anthony Randolph,Louisiana State,14,F,11.86,3.1,3.26,29.0,35.0,7.0,4.7,8.95,9.59,81.0,82.25,109.0,197.0,87.0,8.5,38,4.6,70,,sec,,177.0,0.467,394,183,0.42100000000000004,166,0.693,115,1016.0,,86.0,85.0,483,,35,0.048,19,0.105,2,14.2,263,0.511,16.3,92.0,375,0.483,181,28.0,anthony-randolph-1,Exclude
2005,Antoine Wright,Texas A&M,15,F,11.45,3.1,3.41,26.5,29.5,12.0,7.79,8.95,9.59,77.25,78.25,104.5,202.6,80.75,16.4,184,0.7,50,,,,365.0,0.49200000000000005,1134,467,0.303,344,0.648,223,2793.0,,122.0,222.0,1338,,95,0.425,482,0.376,181,7.8,487,0.516,13.2,198.0,652,0.439,286,26.0,antoine-wright-1,Bust
2005,Antoine Wright,Texas A&M,15,F,11.45,3.1,3.41,26.5,29.5,12.0,7.79,8.95,9.59,77.25,78.25,104.5,202.6,80.75,,69,,22,,big-12,,134.0,0.594,385,193,0.361,139,0.691,96,1052.0,,51.0,79.0,553,,36,0.413,159,0.447,71,,185,0.613,14.3,75.0,226,0.54,122,,antoine-wright-1,Bust
2004,Antonio Burks,Memphis,36,G,11.11,3.04,3.22,30.1,36.1,9.0,9.9,8.46,9.1,72.0,72.75,96.5,191.0,78.5,36.2,487,0.5,15,,,,192.0,0.507,834,391,0.326,272,0.6729999999999999,183,2786.0,,41.0,208.0,1028,,177,0.188,157,0.401,63,5.1,233,0.534,17.5,205.0,677,0.484,328,23.7,antonio-burks-1,Exclude
2004,Antonio Burks,Memphis,36,G,11.11,3.04,3.22,30.1,36.1,9.0,9.9,8.46,9.1,72.0,72.75,96.5,191.0,78.5,36.2,165,0.5,7,,cusa,,80.0,0.551,371,176,0.307,114,0.632,72,1030.0,,16.0,69.0,481,,71,0.37200000000000005,138,0.413,57,5.1,96,0.5660000000000001,14.8,74.0,233,0.511,119,23.7,antonio-burks-1,Exclude
2013,Archie Goodwin,Kentucky,29,G,10.75,3.41,3.27,30.0,36.0,1.0,4.55,8.5,9.0,75.75,77.25,102.0,189.0,81.5,16.8,88,1.4,15,2.4,,11.2,104.0,0.46399999999999997,357,157,0.594,212,0.637,135,1048.0,5.6,48.0,97.0,466,2.1,36,0.179,64,0.266,17,8.5,152,0.509,18.1,101.0,293,0.478,140,27.2,archie-goodwin-1,Role Player
2013,Archie Goodwin,Kentucky,29,G,10.75,3.41,3.27,30.0,36.0,1.0,4.55,8.5,9.0,75.75,77.25,102.0,189.0,81.5,16.8,88,1.4,15,2.4,sec,11.2,104.0,0.46399999999999997,357,157,0.594,212,0.637,135,1048.0,5.6,48.0,97.0,466,2.1,36,0.179,64,0.266,17,8.5,152,0.509,18.1,101.0,293,0.478,140,27.2,archie-goodwin-1,Role Player
2010,Armon Johnson,Nevada-Reno,34,G,11.25,3.04,3.19,31.5,38.5,18.0,5.6,8.25,9.25,74.0,75.25,99.5,195.2,80.0,25.3,445,0.7,25,,,8.0,292.0,0.49700000000000005,1168,546,0.318,372,0.75,279,3299.0,2.6,78.0,171.0,1441,1.4,83,0.207,242,0.289,70,6.3,370,0.536,17.0,276.0,926,0.514,476,22.9,armon-johnson-1,Exclude
2010,Armon Johnson,Nevada-Reno,34,G,11.25,3.04,3.19,31.5,38.5,18.0,5.6,8.25,9.25,74.0,75.25,99.5,195.2,80.0,30.4,189,0.9,12,,wac,8.0,89.0,0.515,442,219,0.267,118,0.6779999999999999,80,1172.0,2.6,26.0,61.0,535,1.4,28,0.161,71,0.239,17,5.5,115,0.537,18.6,114.0,371,0.544,202,25.7,armon-johnson-1,Exclude
2012,Arnett Moultrie,Mississippi State,27,F,11.32,3.1,3.22,33.5,37.5,10.0,7.7,9.25,9.25,81.5,82.75,106.5,232.8,86.25,7.5,100,2.6,85,4.8,,20.6,540.0,0.527,863,441,0.397,343,0.6759999999999999,232,3020.0,10.3,296.0,237.0,1142,2.0,101,0.11199999999999999,97,0.289,28,15.5,836,0.557,16.7,206.0,766,0.539,413,21.9,arnett-moultrie-1,Exclude
2012,Arnett Moultrie,Mississippi State,27,F,11.32,3.1,3.22,33.5,37.5,10.0,7.7,9.25,9.25,81.5,82.75,106.5,232.8,86.25,7.0,35,2.1,23,4.8,sec,23.5,204.0,0.561,328,180,0.485,159,0.78,124,1073.0,12.2,110.0,67.0,492,1.4,25,0.055,18,0.444,8,17.7,314,0.61,15.3,73.0,310,0.555,172,23.3,arnett-moultrie-1,Exclude
2007,Arron Afflalo,California-Los Angeles,27,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,12.5,202,0.4,20,,,,296.0,0.5489999999999999,1135,519,0.33,375,0.7809999999999999,293,3396.0,,64.0,216.0,1540,,64,0.493,560,0.373,209,7.3,360,0.586,13.5,205.0,575,0.539,310,22.0,arron-afflalo-1,Starter
2007,Arron Afflalo,California-Los Angeles,27,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,,70,,8,,pac-10,,84.0,0.556,456,210,0.276,126,0.802,101,1186.0,,15.0,66.0,608,,22,0.509,232,0.375,87,,99,0.589,11.0,64.0,224,0.5489999999999999,123,,arron-afflalo-1,Starter
2009,Austin Daye,Gonzaga,15,F,12.11,3.1,3.55,25.0,28.0,0.0,5.5,8.95,9.59,81.75,82.75,110.0,191.8,86.75,9.1,69,6.2,124,,,,327.0,0.53,577,275,0.364,210,0.79,166,1506.0,,59.0,176.0,778,,45,0.255,147,0.42200000000000004,62,14.6,386,0.575,16.0,129.0,430,0.495,213,27.1,austin-daye-1,Role Player
2009,Austin Daye,Gonzaga,15,F,12.11,3.1,3.55,25.0,28.0,0.0,5.5,8.95,9.59,81.75,82.75,110.0,191.8,86.75,7.8,37,6.2,70,,wcc,,196.0,0.532,333,159,0.327,109,0.706,77,895.0,,36.0,97.0,431,,24,0.252,84,0.429,36,14.5,232,0.56,15.9,73.0,249,0.494,123,26.0,austin-daye-1,Role Player
2012,Austin Rivers,Duke,10,G,11.54,3.04,3.32,32.5,37.5,1.0,6.2,8.5,10.0,75.5,77.0,96.5,202.8,79.25,13.0,71,0.1,1,3.7,,10.0,94.0,0.505,402,174,0.45799999999999996,184,0.6579999999999999,121,1129.0,2.2,21.0,76.0,527,1.7,33,0.396,159,0.365,58,6.0,115,0.5379999999999999,13.9,79.0,243,0.47700000000000004,116,25.2,austin-rivers-1,Role Player
2012,Austin Rivers,Duke,10,G,11.54,3.04,3.32,32.5,37.5,1.0,6.2,8.5,10.0,75.5,77.0,96.5,202.8,79.25,13.0,71,0.1,1,3.7,acc,10.0,94.0,0.505,402,174,0.45799999999999996,184,0.6579999999999999,121,1129.0,2.2,21.0,76.0,527,1.7,33,0.396,159,0.365,58,6.0,115,0.5379999999999999,13.9,79.0,243,0.47700000000000004,116,25.2,austin-rivers-1,Role Player
2010,Avery Bradley,Texas,19,G,11.47,3.04,3.14,31.5,37.5,2.0,4.0,8.25,9.5,74.0,75.25,98.5,180.4,79.25,12.4,71,1.6,18,,,6.6,65.0,0.489,368,159,0.179,66,0.545,36,1003.0,3.5,33.0,80.0,396,2.4,44,0.304,112,0.375,42,5.1,98,0.496,11.5,52.0,256,0.457,117,20.4,avery-bradley-1,Role Player
2010,Avery Bradley,Texas,19,G,11.47,3.04,3.14,31.5,37.5,2.0,4.0,8.25,9.5,74.0,75.25,98.5,180.4,79.25,12.4,71,1.6,18,,big-12,6.6,65.0,0.489,368,159,0.179,66,0.545,36,1003.0,3.5,33.0,80.0,396,2.4,44,0.304,112,0.375,42,5.1,98,0.496,11.5,52.0,256,0.457,117,20.4,avery-bradley-1,Role Player
2017,Bam Adebayo,Kentucky,14,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,4.7,32,4.9,57,9.5,,17.3,186.0,0.599,284,170,0.831,236,0.653,154,1145.0,11.1,118.0,99.0,494,1.2,26,0.0,0,,0,14.2,304,0.624,13.9,64.0,284,0.599,170,18.5,edrice-adebayo-1,Exclude
2017,Bam Adebayo,Kentucky,14,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,4.7,32,4.9,57,9.5,sec,17.3,186.0,0.599,284,170,0.831,236,0.653,154,1145.0,11.1,118.0,99.0,494,1.2,26,0.0,0,,0,14.2,304,0.624,13.9,64.0,284,0.599,170,18.5,edrice-adebayo-1,Exclude
2016,Ben Bentil,Providence,51,F,11.16,3.1,3.3,29.0,33.0,11.36,9.7,9.5,10.0,79.25,80.25,105.0,229.2,85.5,7.1,61,2.7,48,5.1,,15.7,261.0,0.499,705,321,0.46799999999999997,330,0.7609999999999999,251,1928.0,10.0,173.0,186.0,954,1.2,39,0.267,188,0.324,61,12.8,434,0.5539999999999999,11.0,107.0,517,0.503,260,25.1,ben-bentil-1,Exclude
2016,Ben Bentil,Providence,51,F,11.16,3.1,3.3,29.0,33.0,11.36,9.7,9.5,10.0,79.25,80.25,105.0,229.2,85.5,8.0,40,3.1,36,6.7,big-east,16.6,174.0,0.51,533,246,0.465,248,0.782,194,1198.0,8.4,94.0,97.0,738,1.4,30,0.29600000000000004,158,0.32899999999999996,52,12.4,268,0.5670000000000001,9.3,67.0,375,0.517,194,29.6,ben-bentil-1,Exclude
2004,Ben Gordon,Connecticut,3,G,11.28,3.04,3.19,31.5,37.5,12.0,5.3,8.46,9.1,73.0,74.25,99.0,192.0,80.5,24.7,437,0.3,19,,,,332.0,0.531,1342,590,0.34600000000000003,464,0.795,369,3291.0,,83.0,243.0,1795,,125,0.433,581,0.423,246,6.6,415,0.574,16.2,302.0,761,0.452,344,26.7,ben-gordon-1,Starter
2004,Ben Gordon,Connecticut,3,G,11.28,3.04,3.19,31.5,37.5,12.0,5.3,8.46,9.1,73.0,74.25,99.0,192.0,80.5,23.4,176,0.3,6,,big-east,,150.0,0.528,551,239,0.309,170,0.8290000000000001,141,1346.0,,34.0,91.0,723,,53,0.436,240,0.433,104,6.9,184,0.5720000000000001,14.6,108.0,311,0.434,135,25.8,ben-gordon-1,Starter
2013,Ben McLemore,Kansas,7,G,11.87,3.11,3.27,32.5,42.0,6.0,5.0,8.75,9.5,75.5,76.75,100.5,189.2,79.75,12.6,73,2.2,25,10.2,,13.2,145.0,0.586,400,198,0.345,138,0.87,120,1191.0,5.0,47.0,69.0,589,1.8,37,0.435,174,0.42,73,9.4,192,0.633,14.2,77.0,226,0.5529999999999999,125,23.2,ben-mclemore-1,Bust
2013,Ben McLemore,Kansas,7,G,11.87,3.11,3.27,32.5,42.0,6.0,5.0,8.75,9.5,75.5,76.75,100.5,189.2,79.75,12.6,73,2.2,25,10.2,big-12,13.2,145.0,0.586,400,198,0.345,138,0.87,120,1191.0,5.0,47.0,69.0,589,1.8,37,0.435,174,0.42,73,9.4,192,0.633,14.2,77.0,226,0.5529999999999999,125,23.2,ben-mclemore-1,Bust
2016,Ben Simmons,Louisiana State,1,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,27.4,158,2.5,27,11.6,,26.8,285.0,0.561,386,216,0.769,297,0.67,199,1151.0,9.6,103.0,92.0,632,3.1,65,0.008,3,0.33299999999999996,1,18.2,388,0.6,17.4,111.0,383,0.561,215,26.4,ben-simmons-1,Exclude
2016,Ben Simmons,Louisiana State,1,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,27.4,158,2.5,27,11.6,sec,26.8,285.0,0.561,386,216,0.769,297,0.67,199,1151.0,9.6,103.0,92.0,632,3.1,65,0.008,3,0.33299999999999996,1,18.2,388,0.6,17.4,111.0,383,0.561,215,26.4,ben-simmons-1,Exclude
2012,Bernard James,Florida State,33,F,11.84,3.1,3.4,30.0,32.5,6.0,5.0,9.0,9.25,80.75,82.0,108.5,229.8,87.0,3.1,24,11.2,164,9.2,,20.1,303.0,0.627,437,274,0.5329999999999999,233,0.528,123,1698.0,12.9,181.0,124.0,671,1.9,55,0.0,0,,0,16.6,484,0.613,18.3,123.0,437,0.627,274,19.7,bernard-james--1,Exclude
2012,Bernard James,Florida State,33,F,11.84,3.1,3.4,30.0,32.5,6.0,5.0,9.0,9.25,80.75,82.0,108.5,229.8,87.0,3.6,16,9.5,82,8.4,acc,21.4,176.0,0.606,259,157,0.44799999999999995,116,0.552,64,979.0,13.6,107.0,68.0,378,1.6,26,0.0,0,,0,17.6,283,0.602,18.9,73.0,259,0.606,157,20.0,bernard-james--1,Exclude
2004,Bernard Robinson,Michigan,45,G,10.91,3.04,3.17,28.5,34.5,14.0,6.0,8.46,9.1,77.25,78.5,102.0,208.0,82.0,21.9,364,1.4,47,,,,481.0,0.467,1251,550,0.33,413,0.8140000000000001,336,3666.0,,159.0,305.0,1505,,169,0.185,232,0.297,69,10.6,640,0.52,19.6,352.0,1019,0.47200000000000003,481,24.8,bernard-robinson-1,Exclude
2004,Bernard Robinson,Michigan,45,G,10.91,3.04,3.17,28.5,34.5,14.0,6.0,8.46,9.1,77.25,78.5,102.0,208.0,82.0,,130,,10,,big-ten,,158.0,0.457,347,150,0.35200000000000004,122,0.77,94,1095.0,,36.0,84.0,411,,64,0.196,68,0.25,17,,194,0.507,18.7,93.0,279,0.47700000000000004,133,,bernard-robinson-1,Exclude
2009,Blake Griffin,Oklahoma,1,F,10.95,3.1,3.28,32.0,35.5,22.0,8.2,8.95,9.59,80.5,82.0,105.0,248.4,83.25,16.4,141,2.4,69,,,,562.0,0.62,783,484,0.665,521,0.589,307,2102.0,,243.0,171.0,1278,,72,0.013000000000000001,10,0.3,3,21.8,805,0.62,15.7,192.0,773,0.622,481,29.5,blake-griffin-1,All-Star
2009,Blake Griffin,Oklahoma,1,F,10.95,3.1,3.28,32.0,35.5,22.0,8.2,8.95,9.59,80.5,82.0,105.0,248.4,83.25,16.3,80,2.6,41,,big-12,,369.0,0.657,459,300,0.706,324,0.59,191,1165.0,,135.0,89.0,794,,39,0.017,8,0.375,3,24.0,504,0.648,15.9,116.0,451,0.659,297,30.8,blake-griffin-1,All-Star
2006,Bobby Jones,Washington,37,F,11.23,3.1,3.28,28.5,34.5,15.0,8.0,8.95,9.59,77.75,78.75,101.5,211.0,81.5,8.6,153,1.4,59,,,,361.0,0.539,847,424,0.523,443,0.7070000000000001,313,3013.0,,256.0,439.0,1226,,134,0.209,177,0.36700000000000005,65,11.7,617,0.58,13.7,168.0,670,0.536,359,18.6,bobby-jones-2,Exclude
2006,Bobby Jones,Washington,37,F,11.23,3.1,3.28,28.5,34.5,15.0,8.0,8.95,9.59,77.75,78.75,101.5,211.0,81.5,8.2,43,1.4,17,,pac-10,,94.0,0.5329999999999999,239,113,0.494,118,0.746,88,874.0,,69.0,104.0,343,,40,0.368,88,0.33,29,11.0,163,0.581,18.3,66.0,151,0.556,84,19.1,bobby-jones-2,Exclude
2015,Bobby Portis,Arkansas,22,F,11.78,3.28,3.56,25.0,31.5,5.0,8.9,9.5,9.25,81.5,82.5,108.5,246.2,86.0,9.8,92,5.3,104,8.7,,18.6,332.0,0.54,782,411,0.35,274,0.737,202,1994.0,12.0,219.0,137.0,1047,2.1,74,0.081,63,0.365,23,15.3,551,0.574,9.6,97.0,719,0.54,388,24.2,bobby-portis-1,Role Player
2015,Bobby Portis,Arkansas,22,F,11.78,3.28,3.56,25.0,31.5,5.0,8.9,9.5,9.25,81.5,82.5,108.5,246.2,86.0,8.8,42,4.8,50,9.0,sec,20.2,188.0,0.552,466,250,0.335,156,0.737,115,1076.0,13.6,133.0,78.0,629,2.1,39,0.064,30,0.467,14,16.8,321,0.5820000000000001,9.4,56.0,436,0.541,236,26.7,bobby-portis-1,Role Player
2001,Bobby Simmons,DePaul,41,F,11.69,3.1,3.41,27.5,34.0,12.0,6.7,8.95,9.59,78.25,80.81,105.0,235.0,84.25,,207,,17,,,,172.0,0.493,941,403,0.456,429,0.7829999999999999,336,2939.0,,76.0,271.0,1263,,124,0.389,366,0.331,121,,700,0.552,17.1,236.0,575,0.49,282,,bobby-simmons-1,Starter
2001,Bobby Simmons,DePaul,41,F,11.69,3.1,3.41,27.5,34.0,12.0,6.7,8.95,9.59,78.25,80.81,105.0,235.0,84.25,,72,,4,,cusa,,172.0,0.539,333,149,0.465,155,0.8,124,981.0,,76.0,97.0,483,,23,0.495,165,0.37,61,,248,0.594,12.9,60.0,168,0.524,88,,bobby-simmons-1,Starter
2005,Bracey Wright,Indiana,47,G,11.58,3.04,3.27,30.0,36.0,8.0,6.39,8.46,9.1,73.25,74.5,100.5,186.8,82.0,17.7,204,1.3,47,,,,320.0,0.485,1159,469,0.41600000000000004,482,0.7759999999999999,374,3035.0,,113.0,156.0,1498,,79,0.45899999999999996,532,0.35,186,8.5,433,0.54,12.5,198.0,627,0.451,283,28.0,bracey-wright-1,Exclude
2005,Bracey Wright,Indiana,47,G,11.58,3.04,3.27,30.0,36.0,8.0,6.39,8.46,9.1,73.25,74.5,100.5,186.8,82.0,20.4,70,1.3,15,,big-ten,,92.0,0.48200000000000004,363,150,0.444,161,0.7829999999999999,126,917.0,,33.0,50.0,476,,29,0.419,152,0.32899999999999996,50,8.5,125,0.542,13.4,68.0,211,0.474,100,30.4,bracey-wright-1,Exclude
2012,Bradley Beal,Florida,3,G,10.95,3.04,3.28,33.0,39.0,8.0,6.0,8.5,9.0,75.25,76.75,100.0,201.8,80.0,12.7,83,2.6,31,8.6,,20.3,199.0,0.525,393,175,0.44,173,0.769,133,1267.0,4.8,50.0,76.0,546,2.5,51,0.473,186,0.33899999999999997,63,12.3,249,0.575,14.3,79.0,207,0.541,112,23.0,bradley-beal-1,Starter
2012,Bradley Beal,Florida,3,G,10.95,3.04,3.28,33.0,39.0,8.0,6.0,8.5,9.0,75.25,76.75,100.0,201.8,80.0,12.7,83,2.6,31,8.6,sec,20.3,199.0,0.525,393,175,0.44,173,0.769,133,1267.0,4.8,50.0,76.0,546,2.5,51,0.473,186,0.33899999999999997,63,12.3,249,0.575,14.3,79.0,207,0.541,112,23.0,bradley-beal-1,Starter
2007,Brandan Wright,North Carolina,8,F,11.76,3.1,3.31,30.5,35.5,2.0,5.8,8.95,9.59,80.75,82.0,108.5,200.0,87.75,,37,,65,,,,152.0,0.6459999999999999,353,228,0.445,157,0.5670000000000001,89,1013.0,,77.0,55.0,545,,36,0.0,0,,0,,229,0.637,12.1,59.0,353,0.6459999999999999,228,,brandan-wright-1,Exclude
2007,Brandan Wright,North Carolina,8,F,11.76,3.1,3.31,30.5,35.5,2.0,5.8,8.95,9.59,80.75,82.0,108.5,200.0,87.75,,37,,65,,acc,,152.0,0.6459999999999999,353,228,0.445,157,0.5670000000000001,89,1013.0,,77.0,55.0,545,,36,0.0,0,,0,,229,0.637,12.1,59.0,353,0.6459999999999999,228,,brandan-wright-1,Exclude
