,year,player_id,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
137,2000,ewingpa01,16.9,0.516,0.003,0.365,8.4,26.2,17.6,5.2,1.0,3.1,13.6,24.3,0.9,3.9,4.8,0.113,-0.6,0.4,-0.2,0.9
138,2000,farmeto01,15.7,0.542,0.141,0.849,9.7,16.5,12.9,9.5,2.8,0.9,16.1,17.9,1.9,1.0,2.9,0.114,-0.6,0.1,-0.5,0.5
139,2000,feickja01,12.3,0.477,0.007,0.314,12.6,25.2,18.7,4.5,1.0,1.2,10.9,10.8,2.6,2.3,4.8,0.103,-0.9,-1.4,-2.3,-0.2
140,2000,ferryda01,11.8,0.571,0.197,0.15,4.6,15.6,10.0,8.3,0.8,1.3,12.0,15.1,1.6,1.1,2.7,0.099,-1.1,-0.2,-1.4,0.2
141,2000,finlemi01,19.2,0.522,0.151,0.194,3.8,12.2,8.0,21.3,1.6,0.6,9.9,25.1,6.4,1.9,8.3,0.114,3.0,-0.9,2.1,3.6
142,2000,fishede01,9.6,0.449,0.344,0.3,1.3,7.1,4.2,17.1,2.3,0.1,12.1,15.1,0.5,2.6,3.1,0.083,-2.9,1.3,-1.6,0.2
143,2000,fortsda01,20.1,0.602,0.0,0.713,17.8,31.7,24.4,5.6,1.2,0.4,16.1,21.0,2.5,1.0,3.5,0.194,0.6,-1.9,-1.2,0.2
144,2000,fostegr01,6.9,0.43,0.067,0.125,2.4,14.1,8.2,8.7,0.7,1.8,10.6,16.3,-0.4,0.5,0.1,0.007,-5.2,-0.3,-5.5,-0.6
145,2000,fosteje01,25.6,0.632,0.043,1.087,16.3,25.1,20.9,9.4,3.0,0.8,5.6,19.0,0.5,0.2,0.6,0.345,2.8,1.7,4.4,0.1
146,2000,foxri01,11.7,0.502,0.363,0.157,4.6,9.7,7.2,14.4,1.8,1.2,14.0,18.5,0.9,2.3,3.2,0.104,-1.6,0.9,-0.6,0.5
147,2000,foylead01,12.3,0.5,0.0,0.237,10.4,16.9,13.5,4.0,0.8,5.8,14.5,12.5,0.7,1.2,1.9,0.055,-2.8,-0.1,-2.9,-0.4
148,2000,francst01,18.4,0.543,0.278,0.327,6.3,10.2,8.3,31.6,2.2,0.7,19.3,25.0,4.4,2.0,6.4,0.111,2.7,-0.6,2.0,2.8
149,2000,fulleto02,9.6,0.461,0.0,0.434,10.4,20.4,15.5,2.0,1.2,1.4,15.7,19.4,-0.3,0.5,0.2,0.029,-4.7,-1.6,-6.3,-0.4
150,2000,fundela01,18.0,0.57,0.006,0.463,9.9,13.9,11.9,5.0,1.5,1.3,8.6,18.8,2.5,1.2,3.7,0.172,1.2,-0.2,1.0,0.8
151,2000,garneke01,23.6,0.545,0.053,0.265,7.9,26.6,17.1,21.5,1.9,2.8,13.6,27.4,6.1,5.6,11.6,0.172,4.6,1.7,6.3,6.8
152,2000,garrede01,9.0,0.477,0.0,0.241,7.8,19.3,13.5,4.3,0.7,4.8,15.0,10.5,0.2,0.8,1.0,0.077,-4.0,0.9,-3.0,-0.2
153,2000,garriki01,-3.9,0.2,0.1,0.0,0.0,4.7,2.4,12.2,0.0,0.0,9.1,20.1,-0.1,0.0,-0.1,-0.223,-7.8,-6.4,-14.3,-0.1
154,2000,garripa01,11.9,0.532,0.337,0.19,3.2,12.2,7.7,6.2,1.0,0.9,11.8,20.4,1.4,1.4,2.8,0.091,-1.0,-0.6,-1.6,0.2
155,2000,gatlich01,17.4,0.525,0.05,0.53,9.5,21.5,15.5,6.4,2.3,0.7,15.6,27.2,0.8,1.7,2.5,0.115,-0.8,-0.1,-0.9,0.3
156,2000,gatlich01,17.1,0.525,0.138,0.376,8.8,20.2,14.5,7.1,2.2,1.2,13.9,26.0,0.6,0.9,1.5,0.092,-0.6,-0.4,-1.0,0.2
157,2000,geigema01,13.9,0.483,0.007,0.238,11.9,18.6,15.2,4.9,1.1,1.1,12.3,23.1,0.6,2.0,2.6,0.088,-2.1,-1.4,-3.5,-0.5
158,2000,georgde01,12.1,0.478,0.326,0.285,9.1,14.1,11.6,5.5,1.5,0.8,11.5,23.3,0.1,0.6,0.7,0.093,-2.5,-1.0,-3.5,-0.1
159,2000,gillke01,15.2,0.465,0.082,0.267,3.7,9.8,6.7,15.3,3.1,1.2,7.7,21.9,1.6,2.1,3.7,0.076,-0.7,0.7,0.0,1.2
160,2000,gilliar01,14.0,0.486,0.003,0.282,11.5,20.9,16.3,9.3,0.8,1.6,13.8,23.5,0.3,1.0,1.2,0.075,-1.7,-1.4,-3.1,-0.2
161,2000,glovedi01,12.4,0.483,0.263,0.409,3.7,5.6,4.7,9.9,1.8,0.6,12.2,22.8,0.2,0.1,0.3,0.029,-1.0,-1.6,-2.6,-0.1
162,2000,grantbr01,14.0,0.54,0.006,0.472,11.4,18.9,15.3,7.7,1.3,1.6,16.5,17.8,1.5,2.0,3.5,0.128,-1.1,0.2,-0.8,0.4
163,2000,grantga01,8.0,0.429,0.0,0.0,0.0,14.0,7.4,8.1,2.2,0.0,12.5,30.8,-0.1,0.0,0.0,-0.07,-8.3,0.0,-8.3,0.0
164,2000,grantho01,11.7,0.472,0.007,0.185,6.7,17.5,12.0,10.2,1.1,1.6,8.6,11.6,2.7,2.5,5.2,0.093,-1.0,0.3,-0.7,0.9
165,2000,grayde01,14.0,0.492,0.0,0.784,10.2,12.4,11.3,6.3,2.1,1.6,7.4,19.0,0.2,0.1,0.3,0.123,-2.4,-0.1,-2.6,0.0
166,2000,greenac01,11.2,0.482,0.01,0.245,9.0,17.9,13.5,5.9,1.4,0.7,11.0,11.0,1.7,3.3,5.0,0.124,-1.1,0.8,-0.3,0.8
167,2000,griffad01,12.6,0.503,0.138,0.383,7.2,15.2,11.0,13.4,3.1,0.6,16.2,13.0,1.8,2.1,3.9,0.098,-0.9,1.4,0.6,1.3
168,2000,guglito01,16.4,0.519,0.012,0.234,9.1,17.5,13.4,11.6,2.3,1.3,13.0,20.4,1.9,3.3,5.2,0.14,0.2,1.2,1.4,1.5
169,2000,hamda01,12.8,0.545,0.008,0.609,12.6,12.8,12.7,7.5,1.9,2.8,15.2,10.7,1.2,0.5,1.7,0.101,-0.5,0.5,0.0,0.4
170,2000,hamilri01,11.6,0.482,0.127,0.22,3.1,7.7,5.4,13.7,1.1,0.3,11.2,24.2,0.4,0.3,0.7,0.024,-1.4,-2.2,-3.7,-0.6
171,2000,hamilth01,11.4,0.46,0.0,0.291,13.0,23.7,18.5,8.7,0.7,3.3,23.9,18.8,-0.3,0.3,0.0,0.002,-3.5,-0.5,-4.0,-0.1
172,2000,hammoto01,9.9,0.481,0.0,0.577,10.5,21.2,15.8,3.9,1.1,0.6,14.7,17.3,0.1,0.4,0.5,0.061,-3.8,-1.7,-5.5,-0.3
173,2000,hardaan01,17.9,0.549,0.128,0.358,4.6,12.4,8.6,22.8,2.1,1.2,14.2,21.1,4.2,3.6,7.8,0.165,1.9,1.6,3.5,3.1
174,2000,hardati01,16.4,0.5,0.401,0.208,1.8,8.3,5.2,38.2,1.6,0.2,14.6,22.8,2.6,1.6,4.3,0.123,2.9,-1.1,1.8,1.6
175,2000,harpero01,12.0,0.468,0.2,0.277,5.1,12.5,8.8,19.2,2.1,1.3,18.1,15.6,0.4,3.5,4.0,0.093,-1.2,1.9,0.6,1.3
176,2000,harprma01,14.2,0.398,0.118,0.412,8.7,12.1,10.4,17.2,3.9,1.1,4.7,14.1,0.1,0.1,0.2,0.146,0.2,3.0,3.2,0.1
177,2000,harrial01,10.8,0.524,0.129,0.42,6.4,14.2,10.4,7.1,1.5,0.7,17.2,20.1,0.1,0.9,1.0,0.057,-3.3,-0.1,-3.4,-0.3
178,2000,harriot01,13.3,0.56,0.002,0.359,8.7,16.5,12.6,6.3,0.7,1.6,18.4,20.0,2.0,1.0,3.0,0.054,-1.7,-1.8,-3.5,-1.0
179,2000,harrilu01,13.3,0.506,0.248,0.214,3.8,10.2,6.9,10.7,2.2,0.3,7.7,16.2,1.9,0.9,2.8,0.089,-0.4,0.0,-0.5,0.6
180,2000,harvean01,10.1,0.581,0.0,0.4,7.3,20.4,14.2,5.7,0.4,3.2,25.4,15.9,0.0,0.2,0.2,0.067,-3.9,0.5,-3.4,0.0
181,2000,hawkihe01,11.4,0.562,0.376,0.317,2.2,10.6,6.3,15.0,2.4,0.7,19.0,14.9,1.1,1.5,2.6,0.077,-2.1,0.8,-1.3,0.3
182,2000,hawkimi01,8.8,0.288,0.385,0.154,0.0,21.4,10.9,54.8,0.0,0.0,17.8,21.0,-0.1,0.0,0.0,-0.063,-3.5,-3.0,-6.5,0.0
183,2000,hendeal01,14.7,0.503,0.011,0.359,10.5,12.1,11.3,4.6,1.5,1.3,11.4,19.4,2.9,1.4,4.3,0.074,-0.4,-1.2,-1.6,0.3
184,2000,hendece02,7.3,0.441,0.046,0.319,3.4,10.8,7.1,7.8,1.8,1.1,15.5,17.3,-1.2,0.9,-0.2,-0.01,-4.5,-0.4,-4.9,-0.8
185,2000,hendrma01,12.9,0.761,0.0,0.286,4.7,21.7,13.1,9.9,2.1,1.5,27.6,10.1,0.1,0.1,0.1,0.132,-1.7,3.0,1.3,0.0
186,2000,hendrma01,5.5,0.266,0.0,2.0,4.5,4.8,4.6,16.6,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.03,-1.8,-2.3,-4.2,0.0
187,2000,herrech01,8.9,0.498,0.54,0.323,2.2,7.4,4.7,26.8,1.3,0.2,22.9,13.4,0.3,0.2,0.5,0.041,-2.4,-1.6,-4.0,-0.3
188,2000,hillgr01,24.5,0.565,0.069,0.425,4.1,16.4,10.2,26.8,1.9,1.1,12.4,30.5,8.1,2.6,10.7,0.185,5.4,0.1,5.4,5.2
189,2000,hillty01,14.6,0.529,0.002,0.395,11.1,21.1,16.0,4.0,1.5,0.9,13.9,18.2,2.2,3.5,5.7,0.128,-1.0,-0.4,-1.4,0.3
190,2000,hoibefr01,13.0,0.53,0.409,0.33,1.0,14.5,7.6,18.6,2.5,0.2,14.0,16.6,0.9,0.9,1.8,0.1,-1.1,0.7,-0.4,0.3
191,2000,hoodde01,-24.2,0.0,0.0,0.0,0.0,27.5,14.1,0.0,0.0,0.0,0.0,33.6,-0.1,0.0,-0.1,-0.738,-18.9,-10.6,-29.5,0.0
192,2000,hornaje01,16.3,0.59,0.19,0.247,2.9,7.4,5.2,16.3,1.7,0.6,12.3,19.9,4.7,1.8,6.5,0.147,2.0,-0.1,1.9,2.1
193,2000,horryro01,14.3,0.528,0.259,0.311,8.6,14.3,11.5,10.0,2.6,3.3,15.0,12.7,2.1,3.6,5.7,0.161,-0.1,3.1,3.0,2.2
194,2000,houstal01,16.5,0.569,0.191,0.263,1.5,8.5,5.1,13.2,1.1,0.3,11.6,24.0,5.5,3.1,8.6,0.13,1.8,-0.2,1.7,2.9
195,2000,howarju01,12.3,0.496,0.006,0.248,5.2,13.5,9.3,14.5,1.2,0.5,15.5,22.2,0.5,1.3,1.9,0.031,-1.4,-1.4,-2.8,-0.6
196,2000,hudsotr01,11.6,0.468,0.357,0.176,1.9,8.7,5.2,25.3,1.4,0.0,15.6,19.2,0.1,-0.2,-0.2,-0.005,-0.9,-2.5,-3.4,-0.6
197,2000,hughela01,13.9,0.479,0.111,0.308,5.6,11.8,8.6,13.0,2.7,0.9,15.4,26.7,-0.5,1.6,1.1,0.05,-0.9,0.7,-0.2,0.5
198,2000,hughela01,15.4,0.459,0.108,0.343,4.6,11.1,7.6,18.0,2.3,0.9,11.2,28.7,0.1,0.6,0.7,0.025,0.2,-1.6,-1.4,0.2
199,2000,hugheri02,10.9,0.491,0.014,0.361,11.6,11.9,11.8,6.1,0.7,0.3,14.4,19.2,0.1,0.1,0.1,0.029,-2.4,-2.6,-5.0,-0.2
200,2000,hunteli01,13.2,0.543,0.436,0.173,1.4,8.5,5.0,17.6,2.2,0.5,13.1,16.6,3.6,2.0,5.6,0.093,0.6,0.2,0.7,2.0
201,2000,iversal01,20.0,0.496,0.151,0.358,2.7,7.7,5.2,23.0,2.6,0.1,10.3,34.4,3.3,3.6,6.9,0.116,3.4,-0.2,3.2,3.8
202,2000,jacksbo01,14.6,0.474,0.133,0.283,5.6,11.7,8.6,24.6,2.4,0.5,13.0,19.5,1.0,1.1,2.2,0.101,-0.5,0.9,0.3,0.6
203,2000,jacksja01,9.7,0.503,0.627,0.105,2.4,9.5,6.1,11.0,1.7,0.3,11.4,15.7,0.8,2.3,3.1,0.087,-1.3,0.8,-0.5,0.6
204,2000,jacksje01,-1.5,0.241,0.091,0.727,1.6,15.8,8.7,7.3,2.1,0.0,32.5,13.0,-0.3,0.1,-0.2,-0.15,-8.6,-0.3,-8.9,-0.1
205,2000,jacksji01,14.3,0.496,0.245,0.172,4.0,11.6,7.8,14.5,1.1,0.2,12.2,24.2,2.1,0.7,2.8,0.049,1.0,-1.8,-0.8,0.8
206,2000,jacksma01,17.7,0.538,0.388,0.172,3.4,11.5,7.6,45.0,1.8,0.3,22.1,16.3,4.6,2.0,6.7,0.146,3.5,-0.4,3.1,2.8
207,2000,jacksra02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,-3.3,-3.1,-6.3,0.0
208,2000,jacobsa01,14.1,0.506,0.0,0.222,0.0,5.9,3.0,21.6,2.9,0.0,16.8,29.0,0.0,0.0,0.0,-0.006,-3.5,-0.5,-4.0,0.0
209,2000,jacobsa01,11.1,0.556,0.118,0.192,3.7,7.6,5.5,7.5,2.2,0.3,12.3,15.9,0.7,0.2,0.9,0.065,-3.4,-0.5,-3.9,-0.3
210,2000,jamesti01,12.6,0.359,0.0,0.214,15.9,4.8,10.1,16.3,0.0,9.5,11.5,35.1,-0.1,0.0,-0.1,-0.105,-2.5,-2.5,-5.0,0.0
211,2000,jamisan01,16.7,0.496,0.009,0.275,10.9,13.5,12.1,10.9,1.0,0.7,11.8,26.0,1.1,0.3,1.4,0.043,1.2,-2.8,-1.6,0.2
212,2000,jamisha01,6.6,0.322,0.0,0.9,26.3,7.5,16.4,8.2,1.4,1.0,12.5,20.1,-0.1,0.1,0.0,-0.017,-5.5,-2.8,-8.3,-0.1
213,2000,johnsan02,9.2,0.405,0.058,0.233,3.9,6.2,5.0,20.8,2.8,0.3,17.4,14.4,-0.2,0.2,0.1,0.006,-3.7,0.6,-3.1,-0.1
214,2000,johnsan02,8.9,0.459,0.082,0.246,3.1,3.0,3.1,8.9,2.3,0.7,10.6,14.8,0.0,0.2,0.2,0.049,-3.2,0.7,-2.4,0.0
215,2000,johnsav01,14.8,0.5,0.011,0.182,1.5,5.3,3.5,32.5,1.6,0.5,13.2,19.0,3.3,3.0,6.3,0.117,0.4,-0.1,0.3,1.5
216,2000,johnsde02,0.5,0.333,0.0,0.0,9.9,12.4,11.2,0.0,1.5,0.0,25.0,15.4,-0.1,0.0,-0.1,-0.091,-9.6,-0.7,-10.3,-0.1
217,2000,johnser02,12.7,0.55,0.004,0.563,12.8,22.7,17.8,2.8,2.0,4.5,18.7,8.9,2.4,2.6,4.9,0.111,-1.3,0.9,-0.4,0.9
218,2000,johnske02,17.3,0.644,0.036,0.25,0.0,15.5,7.9,33.2,0.9,0.0,18.4,14.8,0.3,0.1,0.5,0.195,2.2,1.6,3.8,0.2
219,2000,johnsla02,12.4,0.517,0.267,0.256,4.7,14.8,9.9,12.6,1.0,0.2,11.5,17.0,2.3,2.7,5.1,0.107,0.3,0.4,0.7,1.6
220,2000,jonesch03,11.4,0.445,0.587,0.114,2.8,7.8,5.2,22.5,2.3,0.5,11.7,16.0,0.3,0.1,0.4,0.025,-1.3,-1.5,-2.8,-0.1
221,2000,jonesda01,14.0,0.587,0.426,0.167,0.0,9.1,4.3,31.5,1.5,0.0,20.6,15.7,0.3,0.0,0.3,0.08,0.8,-1.0,-0.2,0.1
222,2000,jonesda01,12.7,0.482,0.591,0.253,3.1,6.9,5.0,20.2,1.5,0.2,12.7,20.8,0.3,0.1,0.3,0.04,0.8,-2.1,-1.3,0.1
223,2000,jonesed02,19.9,0.555,0.305,0.374,3.3,10.3,6.9,19.0,3.5,1.2,10.9,23.4,5.7,4.4,10.1,0.172,2.9,2.0,4.9,4.9
224,2000,jonesju01,12.6,0.432,0.069,0.31,12.6,17.9,15.2,6.1,2.3,2.6,17.5,25.4,-0.2,0.3,0.0,0.008,-2.7,-0.7,-3.4,0.0
225,2000,jonespo01,12.4,0.463,0.029,0.183,13.4,20.6,17.0,9.0,0.5,1.2,10.4,16.5,0.3,0.2,0.6,0.082,-1.8,-1.5,-3.4,-0.1
226,2000,jordare01,6.7,0.349,0.019,0.245,7.5,12.0,9.7,19.1,2.6,0.6,24.4,14.2,-0.4,0.2,-0.2,-0.035,-3.9,0.9,-3.0,-0.1
227,2000,keefead01,7.6,0.463,0.008,0.277,9.3,18.0,13.7,8.5,1.5,1.7,24.0,14.7,-0.4,0.8,0.4,0.03,-4.4,0.4,-4.0,-0.3
228,2000,kempsh01,17.2,0.508,0.005,0.547,10.2,22.4,16.3,10.0,2.0,2.8,16.8,30.2,0.2,3.8,4.0,0.077,-1.8,-0.3,-2.1,0.0
229,2000,kerrst01,10.6,0.564,0.419,0.149,1.3,6.5,4.0,7.2,0.8,0.0,8.2,14.8,0.4,0.3,0.6,0.111,0.0,-0.6,-0.7,0.1
230,2000,kerseje01,10.0,0.431,0.025,0.116,5.3,13.9,9.8,8.3,2.7,2.5,12.1,14.9,-0.5,2.6,2.1,0.077,-3.2,2.9,-0.3,0.6
231,2000,ketnela01,3.6,0.46,0.0,0.2,0.0,20.4,10.0,4.4,1.3,1.8,21.6,15.5,-0.1,0.0,0.0,-0.026,-8.0,-0.5,-8.4,-0.1
232,2000,ketnela01,8.7,0.455,0.0,0.455,14.6,18.6,16.6,0.0,1.7,1.6,21.0,16.0,-0.1,0.1,0.0,0.018,-4.5,-1.9,-6.4,-0.1
233,2000,kiddja01,18.4,0.498,0.194,0.287,4.2,16.1,10.3,40.1,2.6,0.8,19.0,20.0,3.7,4.8,8.5,0.156,2.3,2.0,4.3,4.2
234,2000,kingge02,13.4,0.534,0.0,0.238,9.0,18.2,13.6,7.4,1.7,1.0,11.8,14.5,1.4,0.9,2.3,0.103,-0.8,-0.1,-0.9,0.3
235,2000,kittlke01,16.1,0.535,0.344,0.182,2.6,10.9,6.6,12.7,2.2,0.7,6.9,19.0,3.5,1.2,4.7,0.119,1.7,0.0,1.6,1.7
236,2000,kleinjo01,6.8,0.446,0.0,0.273,0.0,21.6,11.4,10.2,1.7,0.0,14.0,21.3,0.0,0.1,0.0,0.04,-6.5,1.0,-5.4,0.0
237,2000,knighbr01,15.3,0.471,0.018,0.33,2.4,10.0,6.1,42.2,3.1,0.9,19.7,19.7,0.8,2.0,2.8,0.077,-0.4,0.6,0.2,1.0
238,2000,knightr01,9.5,0.418,0.0,0.237,12.2,21.4,16.9,8.3,0.8,3.9,16.6,16.7,-0.2,0.8,0.6,0.074,-6.0,0.7,-5.3,-0.3
239,2000,kukocto01,17.5,0.473,0.201,0.399,4.9,12.8,8.8,29.9,2.7,1.6,14.1,28.0,0.2,1.0,1.2,0.067,1.8,0.2,2.0,0.9
240,2000,kukocto01,16.4,0.512,0.265,0.324,4.5,12.9,8.6,26.0,1.9,0.7,15.5,22.0,0.9,1.2,2.2,0.113,2.0,0.8,2.8,1.1
241,2000,laettch01,14.8,0.539,0.03,0.365,8.3,17.9,13.1,12.4,1.7,1.3,16.7,20.1,2.7,2.4,5.1,0.1,-0.8,0.0,-0.8,0.7
242,2000,lafrera01,16.3,0.512,0.208,0.268,7.5,21.2,14.3,6.5,0.9,5.0,8.9,19.3,2.9,3.0,5.9,0.116,-0.2,0.4,0.2,1.4
243,2000,langan01,10.3,0.44,0.0,0.109,8.0,20.7,14.6,2.0,1.8,1.9,6.9,14.0,0.0,0.4,0.4,0.086,-2.8,1.5,-1.3,0.0
244,2000,langan02,2.1,0.222,0.0,0.8,0.0,18.1,8.7,4.1,6.5,2.2,22.8,12.1,-0.1,0.1,0.0,-0.059,-12.1,3.4,-8.7,-0.1
245,2000,langan02,25.2,1.042,0.0,1.0,0.0,0.0,0.0,28.3,0.0,0.0,0.0,10.5,0.0,0.0,0.1,0.405,8.0,3.4,11.3,0.0
246,2000,langdtr01,10.9,0.546,0.475,0.275,3.0,8.6,5.8,11.7,1.7,0.0,11.8,15.2,0.2,0.1,0.3,0.098,-1.0,0.3,-0.7,0.0
247,2000,larueru01,7.4,0.401,0.326,0.163,0.9,8.3,4.5,16.1,2.9,0.0,13.2,18.8,-0.2,0.1,-0.1,-0.025,-5.6,-0.3,-5.9,-0.1
248,2000,legleti01,7.2,0.448,0.269,0.231,1.4,7.5,4.3,12.8,0.7,0.2,6.5,13.6,0.2,0.0,0.1,0.023,-3.7,-1.4,-5.2,-0.2
249,2000,lenarvo01,13.9,0.518,0.407,0.189,3.1,8.9,6.2,16.1,1.5,0.8,11.7,22.3,1.5,1.5,3.0,0.1,0.5,-0.4,0.1,0.8
250,2000,lewisqu01,6.6,0.441,0.211,0.174,6.4,8.9,7.7,7.1,1.4,1.3,12.5,18.9,-0.5,0.9,0.3,0.018,-4.5,-0.9,-5.5,-0.8
251,2000,lewisra02,16.5,0.543,0.212,0.217,8.7,14.7,11.7,7.3,2.0,1.6,11.2,19.6,2.4,1.7,4.1,0.125,0.7,0.0,0.6,1.0
252,2000,livinra01,11.4,0.476,0.147,0.166,2.6,10.6,6.7,24.7,2.3,0.9,18.7,20.1,-0.2,1.7,1.5,0.065,-2.8,1.0,-1.8,0.1
253,2000,longgr01,11.7,0.512,0.024,0.425,11.1,19.4,15.2,7.2,2.6,0.8,19.8,12.2,0.6,0.8,1.4,0.073,-1.9,0.3,-1.7,0.1
254,2000,longllu01,8.8,0.512,0.0,0.243,8.0,17.2,12.7,8.4,0.8,2.1,23.5,18.0,-0.9,2.2,1.3,0.044,-5.0,0.4,-4.6,-0.9
255,2000,lopezfe01,11.9,0.473,0.069,0.418,9.0,10.0,9.5,9.6,2.2,1.6,14.6,21.1,0.0,0.4,0.4,0.023,-1.8,-0.9,-2.7,-0.1
256,2000,luety01,10.5,0.564,0.205,0.205,1.5,7.2,4.4,17.6,1.1,0.0,17.5,15.5,0.2,0.2,0.3,0.103,-2.3,0.3,-2.0,0.0
257,2000,lynchge01,13.7,0.498,0.056,0.284,9.7,17.0,13.3,8.9,2.6,1.2,14.2,15.3,1.6,4.2,5.8,0.116,-0.6,1.6,1.0,1.8
258,2000,maccuto01,16.1,0.557,0.0,0.335,9.9,20.8,15.3,4.2,1.1,5.1,12.3,17.5,0.7,1.0,1.7,0.15,-1.6,1.6,0.0,0.3
259,2000,macksa01,8.0,0.436,0.525,0.164,2.1,10.8,6.2,11.1,2.7,0.2,12.7,18.9,-0.2,0.2,0.0,0.002,-3.9,-0.5,-4.4,-0.2
260,2000,macledo01,4.6,0.407,0.122,0.122,4.8,13.0,9.0,8.5,0.7,0.5,13.4,18.4,-0.2,0.2,0.0,-0.004,-6.6,-1.1,-7.6,-0.2
261,2000,maggeco01,14.1,0.553,0.023,0.557,9.8,14.3,12.0,7.0,0.9,1.3,19.1,22.1,1.2,1.4,2.6,0.091,-1.5,-1.0,-2.5,-0.2
262,2000,majerda01,11.4,0.559,0.72,0.164,1.4,14.6,8.3,13.2,2.1,0.5,12.1,10.4,2.8,3.3,6.1,0.126,-0.2,2.1,1.9,2.3
263,2000,malonka01,27.1,0.582,0.005,0.501,7.1,24.7,16.1,20.9,1.4,1.9,11.4,31.9,10.7,4.5,15.3,0.249,6.4,1.1,7.5,7.1
264,2000,malonma01,9.4,0.484,0.547,0.142,1.0,5.5,3.2,21.3,1.5,0.2,15.7,15.6,0.2,0.5,0.7,0.028,-1.4,-1.5,-2.9,-0.2
265,2000,mannida01,10.1,0.46,0.012,0.153,4.8,15.1,10.0,8.9,2.6,1.8,13.2,15.2,-0.1,1.1,1.0,0.039,-3.3,0.7,-2.6,-0.2
266,2000,marbust01,20.7,0.528,0.177,0.407,2.3,7.2,4.6,39.0,2.0,0.4,14.8,28.2,6.1,1.2,7.4,0.123,3.8,-1.3,2.4,3.2
267,2000,mariosh01,17.1,0.511,0.047,0.18,9.5,19.7,14.7,9.1,1.5,3.0,9.1,19.6,1.7,2.4,4.1,0.158,0.3,0.9,1.3,1.0
268,2000,marksse01,9.7,0.515,0.167,0.667,0.0,19.3,9.3,0.0,4.3,5.9,27.9,39.7,0.0,0.0,0.0,-0.094,-10.6,1.2,-9.4,0.0
269,2000,marshdo02,0.2,0.403,0.273,0.545,0.0,2.9,1.4,0.0,2.6,0.0,18.0,18.6,-0.1,0.0,-0.1,-0.087,-9.2,-0.6,-9.8,-0.1
270,2000,marshdo01,17.1,0.478,0.164,0.304,9.0,24.2,16.2,13.5,1.7,2.3,11.4,21.9,1.9,1.9,3.8,0.088,1.2,-0.5,0.7,1.4
271,2000,martida01,11.9,0.5,0.354,0.34,0.8,4.3,2.6,20.1,1.5,0.1,13.4,21.7,0.7,0.6,1.3,0.067,-1.9,-1.1,-3.0,-0.2
272,2000,mashbja01,15.4,0.526,0.24,0.206,2.8,12.4,7.8,18.6,1.5,0.4,12.5,23.8,3.1,3.2,6.4,0.109,0.9,-0.4,0.5,1.8
273,2000,masonan01,14.4,0.56,0.002,0.637,5.3,19.4,12.5,18.3,1.2,0.6,15.9,14.4,4.9,3.9,8.9,0.136,0.1,0.7,0.8,2.2
274,2000,masseto01,13.8,0.534,0.0,0.444,7.4,20.1,13.9,4.5,0.9,3.0,17.3,21.0,0.1,0.1,0.2,0.073,-1.8,-0.3,-2.0,0.0
275,2000,maxweve01,12.6,0.462,0.455,0.302,1.6,7.2,4.4,12.3,2.0,0.6,8.7,27.1,0.1,0.7,0.8,0.036,-0.9,-1.3,-2.2,0.0
276,2000,mccarwa01,7.2,0.451,0.478,0.235,4.1,10.5,7.1,11.6,1.4,1.9,20.9,15.8,-0.7,0.6,-0.2,-0.009,-2.5,-1.0,-3.5,-0.3
277,2000,mccloge01,13.2,0.548,0.444,0.284,3.7,11.0,7.3,18.0,1.1,0.8,15.7,17.5,2.7,1.0,3.8,0.086,0.5,-0.7,-0.2,1.0
278,2000,mccoyje01,13.2,0.574,0.0,0.514,7.8,18.6,13.1,5.0,1.0,4.3,17.2,15.5,0.6,0.9,1.5,0.099,-3.2,0.7,-2.5,-0.1
279,2000,mcdyean01,19.6,0.539,0.002,0.426,9.4,18.4,13.8,10.9,1.3,3.5,13.8,26.9,3.3,2.9,6.2,0.11,0.9,-0.1,0.7,1.9
280,2000,mcgratr01,20.0,0.509,0.064,0.385,8.3,14.7,11.4,18.8,1.9,4.3,11.8,24.3,3.7,2.9,6.6,0.129,2.6,0.9,3.5,3.4
281,2000,mcilvji01,10.0,0.439,0.0,0.364,10.9,13.6,12.2,5.0,1.3,7.7,17.5,9.2,0.3,1.2,1.5,0.068,-4.5,2.4,-2.1,0.0
282,2000,mcinnje01,11.8,0.465,0.113,0.091,3.3,10.4,6.7,25.0,1.3,0.2,12.2,16.4,0.4,0.0,0.3,0.027,-2.2,-2.4,-4.6,-0.4
283,2000,mckeyde01,11.2,0.524,0.213,0.519,5.3,18.1,11.9,7.8,2.4,1.4,12.5,10.9,0.7,0.9,1.6,0.123,-1.4,2.3,0.8,0.5
